CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,모델명,분류종,구매 갯수,구매 가격,구매 일자,평점,구매 횟수,총 구매 금액,평균 평점,이탈 여부,가입 기간,구매 주기,평균 구매 주기,평균 구매 금액
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,1,70000000,2022-02-01,5,14,2370000000,3.7,0,1231,81,40.9,169285714.27362245
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,1,60000000,2022-03-21,5,15,2430000000,3.8,0,1231,48,41.3,161999999.9892
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,2,120000000,2022-08-12,5,16,2550000000,3.9,0,1231,144,47.8,159374999.99003905
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,4,280000000,2022-09-01,4,17,2830000000,3.9,0,1231,20,46.1,166470588.22550172
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2023-02-15,3,18,3040000000,3.8,0,1231,167,52.8,168888888.87950617
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,4,240000000,2023-04-04,1,19,3280000000,3.7,0,1231,48,52.6,172631578.93828255
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-05-03,1,20,3630000000,3.6,0,1231,29,51.4,181499999.990925
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,5,300000000,2023-05-30,3,21,3930000000,3.5,0,1231,27,50.2,187142857.13394558
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2023-06-01,3,22,4280000000,3.5,0,1231,2,48.0,194545454.53661156
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2023-06-16,5,23,4490000000,3.6,0,1231,15,46.6,195217391.2958601
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,4,240000000,2023-06-18,3,24,4730000000,3.5,0,1231,2,44.8,197083333.32512152
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,5,300000000,2023-07-11,5,25,5030000000,3.6,0,1231,23,43.9,201199999.991952
customer183@gmail.com,Long-Pearson,물류/운송회사,대기업,세종특별자치시,2020-07-05,2023-11-18,사이버 트럭,상용차 및 픽업트럭,2,120000000,2023-10-18,4,26,5150000000,3.6,0,1231,99,46.0,198076923.06930473
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,네오 SUV,승용차 및 SUV,1,55000000,2023-12-09,1,1,55000000,1.0,0,366,0,0.0,54999999.94499999
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,퓨전 일렉트릭 버스,버스 및 대형,4,480000000,2023-12-21,5,2,535000000,3.0,0,366,12,6.0,267499999.86624998
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,솔라 SUV,승용차 및 SUV,1,50000000,2024-03-02,4,3,585000000,3.3,0,366,72,28.0,194999999.935
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,솔라 SUV,승용차 및 SUV,5,250000000,2024-03-20,1,4,835000000,2.8,0,366,18,25.5,208749999.9478125
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,스텔라 세단,승용차 및 SUV,5,225000000,2024-03-21,2,5,1060000000,2.6,0,366,1,20.6,211999999.9576
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,스텔라 세단,승용차 및 SUV,1,45000000,2024-03-27,5,6,1105000000,3.0,0,366,6,18.2,184166666.63597223
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오메가 컴팩트카,승용차 및 SUV,3,69000000,2024-03-28,3,7,1174000000,3.0,0,366,1,15.7,167714285.69032654
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,네오 SUV,승용차 및 SUV,3,165000000,2024-04-22,2,8,1339000000,2.9,0,366,25,16.9,167374999.9790781
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오로라 미니버스,버스 및 대형,5,375000000,2024-05-01,3,9,1714000000,2.9,0,366,9,16.0,190444444.42328393
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오로라 미니버스,버스 및 대형,5,375000000,2024-05-05,5,10,2089000000,3.1,0,366,4,14.8,208899999.97911
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오메가 컴팩트카,승용차 및 SUV,5,115000000,2024-05-08,5,11,2204000000,3.3,0,366,3,13.7,200363636.3454215
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,퓨전 일렉트릭 버스,버스 및 대형,4,480000000,2024-06-16,3,12,2684000000,3.2,0,366,39,15.8,223666666.64802778
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,퓨전 일렉트릭 버스,버스 및 대형,3,360000000,2024-06-17,4,13,3044000000,3.3,0,366,1,14.7,234153846.1358343
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오로라 미니버스,버스 및 대형,4,300000000,2024-07-21,2,14,3344000000,3.2,0,366,34,16.1,238857142.84008163
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오메가 컴팩트카,승용차 및 SUV,5,115000000,2024-09-03,3,15,3459000000,3.2,0,366,44,17.9,230599999.98462665
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,루미너스 리무진,승용차 및 SUV,4,360000000,2024-09-21,1,16,3819000000,3.1,0,366,18,17.9,238687499.98508203
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,오메가 컴팩트카,승용차 및 SUV,1,23000000,2024-10-02,5,17,3842000000,3.2,0,366,11,17.5,225999999.98670587
customer184@daum.net,Tucker-Anderson,소규모 물품 배달 서비스 회사,대기업,경기도,2023-10-30,2024-10-30,펄스 컴팩트카,승용차 및 SUV,4,100000000,2024-10-15,4,18,3942000000,3.2,0,366,13,17.3,218999999.98783332
customer185@kakao.com,Oconnor Group,중고차 딜러,소기업,울산광역시,2020-07-22,2024-01-07,스텔라 세단,승용차 및 SUV,2,90000000,2022-10-14,1,1,90000000,1.0,1,1264,0,0.0,89999999.91
customer185@kakao.com,Oconnor Group,중고차 딜러,소기업,울산광역시,2020-07-22,2024-01-07,솔라 SUV,승용차 및 SUV,2,100000000,2023-05-14,5,2,190000000,3.0,1,1264,212,106.0,94999999.9525
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2021-05-28,4,1,210000000,4.0,1,330,0,0.0,209999999.79
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,3,180000000,2021-06-16,2,2,390000000,3.0,1,330,19,9.5,194999999.9025
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2021-07-18,3,3,600000000,3.0,1,330,32,17.0,199999999.93333334
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2021-07-29,2,4,740000000,2.8,1,330,11,15.5,184999999.95374998
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,4,240000000,2021-08-03,4,5,980000000,3.0,1,330,5,13.4,195999999.9608
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2021-08-13,1,6,1330000000,2.7,0,330,10,12.8,221666666.6297222
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-08-20,4,7,1390000000,2.9,0,330,7,12.0,198571428.54306123
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-08-31,1,8,1450000000,2.6,0,330,11,11.9,181249999.97734374
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,5,300000000,2021-10-05,2,9,1750000000,2.6,0,330,35,14.4,194444444.4228395
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,4,240000000,2021-10-27,2,10,1990000000,2.5,1,330,22,15.2,198999999.9801
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-11-04,4,11,2050000000,2.6,0,330,8,14.5,186363636.3466942
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-11-06,1,12,2110000000,2.5,1,330,2,13.5,175833333.31868055
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-11-30,3,13,2170000000,2.5,1,330,24,14.3,166923076.9102367
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,5,300000000,2021-12-19,3,14,2470000000,2.6,0,330,19,14.6,176428571.4159694
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,1,70000000,2021-12-31,5,15,2540000000,2.7,0,330,12,14.5,169333333.32204443
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,1,60000000,2021-12-31,4,16,2600000000,2.8,0,330,0,13.6,162499999.98984376
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,5,300000000,2022-01-06,1,17,2900000000,2.7,0,330,6,13.1,170588235.28408304
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,3,210000000,2022-01-23,1,18,3110000000,2.6,0,330,17,13.3,172777777.768179
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,타이탄 카고 트럭,상용차 및 픽업트럭,2,140000000,2022-03-02,1,19,3250000000,2.5,1,330,38,14.6,171052631.5699446
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,4,240000000,2022-03-31,4,20,3490000000,2.6,0,330,29,15.4,174499999.991275
customer186@kakao.com,Hubbard Ltd,건설/산업 장비 대여 업체,대기업,세종특별자치시,2021-05-18,2022-04-13,사이버 트럭,상용차 및 픽업트럭,5,300000000,2022-04-03,1,21,3790000000,2.5,1,330,3,14.8,180476190.46759638
customer187@kakao.com,Little Ltd,운전학원,중소기업,대전광역시,2021-11-25,2025-01-08,사이버 트럭,상용차 및 픽업트럭,4,240000000,2021-12-14,3,1,240000000,3.0,0,1140,0,0.0,239999999.76
customer187@kakao.com,Little Ltd,운전학원,중소기업,대전광역시,2021-11-25,2025-01-08,사이버 트럭,상용차 및 픽업트럭,5,300000000,2022-03-01,2,2,540000000,2.5,0,1140,77,38.5,269999999.865
customer187@kakao.com,Little Ltd,운전학원,중소기업,대전광역시,2021-11-25,2025-01-08,타이탄 카고 트럭,상용차 및 픽업트럭,5,350000000,2022-06-08,2,3,890000000,2.3,0,1140,99,58.7,296666666.56777775
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,퓨전 일렉트릭 버스,버스 및 대형,3,360000000,2023-04-14,4,1,360000000,4.0,1,198,0,0.0,359999999.64
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,제타 컴팩트카,승용차 및 SUV,5,100000000,2023-04-15,3,2,460000000,3.5,1,198,1,0.5,229999999.885
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,1,75000000,2023-04-18,1,3,535000000,2.7,1,198,3,1.3,178333333.2738889
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,퓨전 일렉트릭 버스,버스 및 대형,3,360000000,2023-04-19,4,4,895000000,3.0,1,198,1,1.2,223749999.9440625
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,2,150000000,2023-04-29,3,5,1045000000,3.0,0,198,10,3.0,208999999.9582
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,솔라 SUV,승용차 및 SUV,4,200000000,2023-05-01,3,6,1245000000,3.0,0,198,2,2.8,207499999.96541667
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,퓨전 일렉트릭 버스,버스 및 대형,1,120000000,2023-05-08,2,7,1365000000,2.9,0,198,7,3.4,194999999.97214285
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,솔라 SUV,승용차 및 SUV,2,100000000,2023-05-09,3,8,1465000000,2.9,0,198,1,3.1,183124999.97710937
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,솔라 SUV,승용차 및 SUV,4,200000000,2023-05-11,5,9,1665000000,3.1,0,198,2,3.0,184999999.97944444
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,5,375000000,2023-05-15,4,10,2040000000,3.2,0,198,4,3.1,203999999.9796
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,스텔라 세단,승용차 및 SUV,1,45000000,2023-05-22,1,11,2085000000,3.0,0,198,7,3.5,189545454.52822313
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,루미너스 리무진,승용차 및 SUV,2,180000000,2023-05-23,2,12,2265000000,2.9,0,198,1,3.2,188749999.98427084
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-05-27,5,13,2288000000,3.1,0,198,4,3.3,175999999.98646155
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,3,225000000,2023-05-28,2,14,2513000000,3.0,0,198,1,3.1,179499999.98717856
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,에스트라 세단,승용차 및 SUV,3,195000000,2023-06-05,4,15,2708000000,3.1,0,198,8,3.5,180533333.32129776
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,제타 컴팩트카,승용차 및 SUV,4,80000000,2023-06-11,5,16,2788000000,3.2,0,198,6,3.6,174249999.98910937
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-06-19,4,17,2888000000,3.2,0,198,8,3.9,169882352.9311834
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,제타 컴팩트카,승용차 및 SUV,3,60000000,2023-07-01,2,18,2948000000,3.2,0,198,12,4.3,163777777.76867902
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,솔라 SUV,승용차 및 SUV,2,100000000,2023-07-09,5,19,3048000000,3.3,0,198,8,4.5,160421052.62313575
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,펄스 컴팩트카,승용차 및 SUV,5,125000000,2023-07-11,1,20,3173000000,3.2,0,198,2,4.4,158649999.9920675
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,에스트라 세단,승용차 및 SUV,3,195000000,2023-07-18,1,21,3368000000,3.0,0,198,7,4.5,160380952.3733152
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,루미너스 리무진,승용차 및 SUV,2,180000000,2023-07-21,5,22,3548000000,3.1,0,198,3,4.5,161272727.26539668
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오메가 컴팩트카,승용차 및 SUV,4,92000000,2023-07-23,5,23,3640000000,3.2,0,198,2,4.3,158260869.5583365
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,펄스 컴팩트카,승용차 및 SUV,2,50000000,2023-08-07,1,24,3690000000,3.1,0,198,15,4.8,153749999.99359375
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,2,150000000,2023-08-20,2,25,3840000000,3.1,0,198,13,5.1,153599999.993856
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,솔라 SUV,승용차 및 SUV,5,250000000,2023-08-28,2,26,4090000000,3.0,0,198,8,5.2,157307692.301642
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,제타 컴팩트카,승용차 및 SUV,2,40000000,2023-08-30,2,27,4130000000,3.0,0,198,2,5.1,152962962.95729765
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,오로라 미니버스,버스 및 대형,5,375000000,2023-08-31,4,28,4505000000,3.0,0,198,1,5.0,160892857.13711098
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,펄스 컴팩트카,승용차 및 SUV,4,100000000,2023-09-15,1,29,4605000000,3.0,0,198,15,5.3,158793103.44280022
customer188@daum.net,Jones PLC,정부 및 공공기관,대기업,전북특별자치도,2023-03-23,2023-10-07,스텔라 세단,승용차 및 SUV,3,135000000,2023-10-02,5,30,4740000000,3.0,0,198,17,5.7,157999999.99473333
customer189@naver.com,Russell Ltd,택시회사,중소기업,경상남도,2023-12-07,2024-01-22,에스트라 세단,승용차 및 SUV,5,325000000,2023-12-13,1,1,325000000,1.0,0,46,0,0.0,324999999.67499995
customer189@naver.com,Russell Ltd,택시회사,중소기업,경상남도,2023-12-07,2024-01-22,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-12-25,5,2,348000000,3.0,0,46,12,6.0,173999999.913
customer189@naver.com,Russell Ltd,택시회사,중소기업,경상남도,2023-12-07,2024-01-22,스텔라 세단,승용차 및 SUV,2,90000000,2024-01-10,3,3,438000000,3.0,0,46,16,9.3,145999999.95133334
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,스텔라 세단,승용차 및 SUV,3,135000000,2021-10-10,4,1,135000000,4.0,1,83,0,0.0,134999999.86499998
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,퓨전 일렉트릭 버스,버스 및 대형,5,600000000,2021-10-11,2,2,735000000,3.0,1,83,1,0.5,367499999.81624997
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,스텔라 세단,승용차 및 SUV,5,225000000,2021-10-12,3,3,960000000,3.0,1,83,1,0.7,319999999.8933333
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,제타 컴팩트카,승용차 및 SUV,2,40000000,2021-10-26,2,4,1000000000,2.8,0,83,14,4.0,249999999.9375
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,네오 SUV,승용차 및 SUV,3,165000000,2021-11-17,3,5,1165000000,2.8,0,83,22,7.6,232999999.9534
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,제타 컴팩트카,승용차 및 SUV,2,40000000,2021-11-17,1,6,1205000000,2.5,1,83,0,6.3,200833333.2998611
customer18@daum.net,"Ward, Wagner and Le",정부 및 공공기관,중소기업,대구광역시,2021-09-18,2021-12-10,오메가 컴팩트카,승용차 및 SUV,2,46000000,2021-11-22,1,7,1251000000,2.3,1,83,5,6.1,178714285.6887551
customer190@hanmail.net,"Johnson, Lewis and Adkins",정부 및 공공기관,소기업,광주광역시,2022-06-30,2024-09-20,오메가 컴팩트카,승용차 및 SUV,1,23000000,2022-07-05,4,1,23000000,4.0,0,813,0,0.0,22999999.976999998
customer190@hanmail.net,"Johnson, Lewis and Adkins",정부 및 공공기관,소기업,광주광역시,2022-06-30,2024-09-20,스텔라 세단,승용차 및 SUV,3,135000000,2022-12-30,5,2,158000000,4.5,0,813,178,89.0,78999999.9605
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,솔라 SUV,승용차 및 SUV,1,50000000,2022-08-16,2,1,50000000,2.0,1,379,0,0.0,49999999.949999996
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,에스트라 세단,승용차 및 SUV,5,325000000,2022-09-29,2,2,375000000,2.0,1,379,44,22.0,187499999.90625
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,루미너스 리무진,승용차 및 SUV,1,90000000,2022-12-28,3,3,465000000,2.3,1,379,90,44.7,154999999.94833332
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,네오 SUV,승용차 및 SUV,3,165000000,2023-01-15,2,4,630000000,2.2,1,379,18,38.0,157499999.960625
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,스텔라 세단,승용차 및 SUV,4,180000000,2023-03-01,5,5,810000000,2.8,1,379,45,39.4,161999999.9676
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,솔라 SUV,승용차 및 SUV,3,150000000,2023-03-06,4,6,960000000,3.0,1,379,5,33.7,159999999.97333333
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,루미너스 리무진,승용차 및 SUV,4,360000000,2023-06-08,2,7,1320000000,2.9,0,379,94,42.3,188571428.5444898
customer191@kakao.com,Rodriguez-Garcia,중고차 딜러,중견기업,경상북도,2022-07-01,2023-07-15,오메가 컴팩트카,승용차 및 SUV,1,23000000,2023-07-03,4,8,1343000000,3.0,0,379,25,40.1,167874999.97901562
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,스텔라 세단,승용차 및 SUV,1,45000000,2022-04-15,2,1,45000000,2.0,1,43,0,0.0,44999999.955
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,오메가 컴팩트카,승용차 및 SUV,1,23000000,2022-04-25,2,2,68000000,2.0,1,43,10,5.0,33999999.982999995
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,제타 컴팩트카,승용차 및 SUV,4,80000000,2022-04-27,5,3,148000000,3.0,1,43,2,4.0,49333333.31688889
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,루미너스 리무진,승용차 및 SUV,1,90000000,2022-04-28,5,4,238000000,3.5,1,43,1,3.2,59499999.985125
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,오메가 컴팩트카,승용차 및 SUV,4,92000000,2022-04-28,2,5,330000000,3.2,1,43,0,2.6,65999999.9868
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,솔라 SUV,승용차 및 SUV,5,250000000,2022-05-02,4,6,580000000,3.3,1,43,4,2.8,96666666.65055555
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,솔라 SUV,승용차 및 SUV,3,150000000,2022-05-06,3,7,730000000,3.3,1,43,4,3.0,104285714.27081633
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,스텔라 세단,승용차 및 SUV,3,135000000,2022-05-12,4,8,865000000,3.4,1,43,6,3.4,108124999.98648438
customer192@naver.com,"Marshall, Lewis and Richardson",렌터카 업체,중견기업,서울특별시,2022-04-15,2022-05-28,제타 컴팩트카,승용차 및 SUV,2,40000000,2022-05-19,4,9,905000000,3.4,1,43,7,3.8,100555555.54438272
