CustomerID,회사명,업종,회사 규모,지역,가입 일자,최근 서비스 이용 날짜,구매 횟수,총 거래 금액,이탈 여부,모델명,구매 가격,구매 일자,평점,평균 평점
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,에스트라 세단,65000000,2020-06-13,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,솔라 SUV,50000000,2020-01-07,1,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,루미너스 리무진,90000000,2017-10-23,3,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,네오 SUV,55000000,2018-10-15,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,제타 컴팩트카,20000000,2017-09-12,4,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,제타 컴팩트카,20000000,2019-09-21,5,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,에스트라 세단,65000000,2018-08-03,4,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,오메가 컴팩트카,23000000,2019-08-12,1,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,오메가 컴팩트카,23000000,2020-05-24,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,스텔라 세단,45000000,2019-08-10,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,제타 컴팩트카,20000000,2019-09-06,4,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,펄스 컴팩트카,25000000,2020-01-09,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,네오 SUV,55000000,2017-12-12,2,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,스텔라 세단,45000000,2019-12-11,4,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,오메가 컴팩트카,23000000,2018-03-09,3,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,솔라 SUV,50000000,2018-10-17,5,2.96
customer96@naver.com,Harvey-Marshall,소규모 물품 배달 서비스 회사,대기업,서울특별시,2017-03-30,2020-07-02,25,1055000000,1,솔라 SUV,50000000,2017-05-14,4,2.96
customer97@gmail.com,Porter-Boyer,물류/운송회사,소기업,전라남도,2017-11-29,2022-09-18,3,200000000,1,사이버 트럭,60000000,2022-02-22,3,2.33
customer97@gmail.com,Porter-Boyer,물류/운송회사,소기업,전라남도,2017-11-29,2022-09-18,3,200000000,1,타이탄 카고 트럭,70000000,2021-07-15,3,2.33
customer97@gmail.com,Porter-Boyer,물류/운송회사,소기업,전라남도,2017-11-29,2022-09-18,3,200000000,1,타이탄 카고 트럭,70000000,2022-04-23,1,2.33
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,타이탄 카고 트럭,70000000,2019-09-23,2,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,네오 SUV,55000000,2018-07-18,1,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,솔라 SUV,50000000,2019-03-17,3,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,스텔라 세단,45000000,2020-10-10,3,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,오메가 컴팩트카,23000000,2019-05-29,2,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,스텔라 세단,45000000,2019-06-15,1,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,네오 SUV,55000000,2019-04-27,2,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,루미너스 리무진,90000000,2020-06-01,4,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,타이탄 카고 트럭,70000000,2020-03-22,5,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,솔라 SUV,50000000,2020-04-04,3,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,오메가 컴팩트카,23000000,2020-08-14,2,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,네오 SUV,55000000,2019-05-13,3,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,타이탄 카고 트럭,70000000,2018-12-22,4,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,루미너스 리무진,90000000,2018-10-03,5,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,솔라 SUV,50000000,2019-05-05,5,3.0
customer98@daum.net,"Green, Jenkins and Everett",운전학원,대기업,부산광역시,2018-07-02,2020-10-31,16,911000000,0,타이탄 카고 트럭,70000000,2018-10-04,3,3.0
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,에스트라 세단,65000000,2022-02-20,4,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,에스트라 세단,65000000,2022-04-30,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,루미너스 리무진,90000000,2022-05-12,3,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,펄스 컴팩트카,25000000,2022-06-12,1,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,네오 SUV,55000000,2022-03-22,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,오메가 컴팩트카,23000000,2022-03-04,4,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,에스트라 세단,65000000,2022-03-27,5,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,스텔라 세단,45000000,2022-07-05,4,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,스텔라 세단,45000000,2022-05-02,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,제타 컴팩트카,20000000,2022-02-10,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,루미너스 리무진,90000000,2022-04-11,1,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,스텔라 세단,45000000,2022-04-25,4,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,오메가 컴팩트카,23000000,2022-05-17,1,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,에스트라 세단,65000000,2022-03-22,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,펄스 컴팩트카,25000000,2022-02-24,3,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,펄스 컴팩트카,25000000,2022-06-26,5,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,에스트라 세단,65000000,2022-06-22,1,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,네오 SUV,55000000,2022-04-26,2,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,제타 컴팩트카,20000000,2022-02-24,3,2.6
customer99@kakao.com,Moran Group,렌터카 업체,대기업,강원특별자치도,2022-01-15,2022-07-18,20,931000000,1,제타 컴팩트카,20000000,2022-02-13,1,2.6
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,에스트라 세단,65000000,2022-06-24,2,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,에스트라 세단,65000000,2020-01-09,2,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,펄스 컴팩트카,25000000,2022-08-10,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,스텔라 세단,45000000,2021-06-02,2,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,펄스 컴팩트카,25000000,2020-05-04,1,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,네오 SUV,55000000,2023-06-24,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,루미너스 리무진,90000000,2023-01-04,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,펄스 컴팩트카,25000000,2020-11-09,3,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,오메가 컴팩트카,23000000,2019-12-01,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,솔라 SUV,50000000,2023-08-05,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,루미너스 리무진,90000000,2022-06-22,4,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,루미너스 리무진,90000000,2022-11-05,2,2.92
customer100@hanmail.net,Smith-West,택시회사,중견기업,대전광역시,2018-12-06,2024-07-29,13,693000000,0,스텔라 세단,45000000,2020-02-07,2,2.92
customer101@naver.com,"Johnson, Clark and Huerta",정부 및 공공기관,소기업,충청남도,2019-12-23,2022-02-16,1,120000000,1,퓨전 일렉트릭 버스,120000000,2021-07-11,1,1.0
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,에스트라 세단,65000000,2019-04-28,3,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,네오 SUV,55000000,2019-04-19,1,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,타이탄 카고 트럭,70000000,2019-03-03,3,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,펄스 컴팩트카,25000000,2019-03-16,4,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,루미너스 리무진,90000000,2019-03-14,4,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,에스트라 세단,65000000,2019-04-20,2,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,네오 SUV,55000000,2019-05-02,1,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,사이버 트럭,60000000,2019-04-09,2,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,루미너스 리무진,90000000,2019-02-15,2,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,펄스 컴팩트카,25000000,2019-04-01,1,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,루미너스 리무진,90000000,2019-03-28,2,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,제타 컴팩트카,20000000,2019-03-11,4,2.54
customer102@hanmail.net,Arnold Ltd,공유 차량 서비스 기업,중견기업,부산광역시,2019-02-09,2019-05-13,13,770000000,1,사이버 트럭,60000000,2019-04-18,4,2.54
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,솔라 SUV,50000000,2022-04-22,2,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,오메가 컴팩트카,23000000,2022-06-07,5,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,스텔라 세단,45000000,2022-06-22,4,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,제타 컴팩트카,20000000,2022-06-28,1,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,네오 SUV,55000000,2022-05-21,4,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,네오 SUV,55000000,2022-04-05,3,3.14
customer103@naver.com,Hamilton PLC,렌터카 업체,중견기업,전북특별자치도,2022-02-12,2022-07-24,7,271000000,0,오메가 컴팩트카,23000000,2022-03-09,3,3.14
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,오메가 컴팩트카,23000000,2023-07-05,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-10-18,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,펄스 컴팩트카,25000000,2023-07-28,1,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,타이탄 카고 트럭,70000000,2023-09-28,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2024-01-28,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,오메가 컴팩트카,23000000,2023-07-07,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-09-20,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-10-05,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,오메가 컴팩트카,23000000,2023-09-15,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,펄스 컴팩트카,25000000,2023-03-27,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2024-02-01,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-08-13,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2023-12-14,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,오메가 컴팩트카,23000000,2023-08-06,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,스텔라 세단,45000000,2023-05-07,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,사이버 트럭,60000000,2023-02-13,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,루미너스 리무진,90000000,2023-02-18,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2023-12-05,4,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,사이버 트럭,60000000,2023-03-06,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-12-20,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,솔라 SUV,50000000,2023-11-09,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,네오 SUV,55000000,2023-10-14,5,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,사이버 트럭,60000000,2023-11-22,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,사이버 트럭,60000000,2024-02-01,3,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,네오 SUV,55000000,2023-07-31,2,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2023-08-26,5,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,스텔라 세단,45000000,2023-04-24,5,3.11
customer104@naver.com,Allen-Dominguez,중고차 딜러,대기업,부산광역시,2023-02-12,2024-02-05,28,1162000000,0,제타 컴팩트카,20000000,2023-09-01,4,3.11
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,네오 SUV,55000000,2017-01-09,3,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,사이버 트럭,60000000,2021-08-21,4,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,솔라 SUV,50000000,2016-06-24,3,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,타이탄 카고 트럭,70000000,2016-11-28,3,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,펄스 컴팩트카,25000000,2016-04-14,4,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,펄스 컴팩트카,25000000,2022-04-03,4,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,펄스 컴팩트카,25000000,2018-03-10,4,3.5
customer105@kakao.com,"Forbes, Martinez and Walker",공유 차량 서비스 기업,중견기업,충청북도,2015-09-06,2023-01-04,8,330000000,0,제타 컴팩트카,20000000,2020-01-03,3,3.5
customer106@naver.com,Woods-Oliver,공유 차량 서비스 기업,소기업,경상북도,2020-01-17,2023-11-11,3,185000000,0,솔라 SUV,50000000,2023-03-03,2,3.0
customer106@naver.com,Woods-Oliver,공유 차량 서비스 기업,소기업,경상북도,2020-01-17,2023-11-11,3,185000000,0,루미너스 리무진,90000000,2022-12-12,4,3.0
customer106@naver.com,Woods-Oliver,공유 차량 서비스 기업,소기업,경상북도,2020-01-17,2023-11-11,3,185000000,0,스텔라 세단,45000000,2020-01-17,3,3.0
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,퓨전 일렉트릭 버스,120000000,2018-07-13,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,루미너스 리무진,90000000,2018-12-28,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,솔라 SUV,50000000,2021-06-28,1,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,스텔라 세단,45000000,2019-06-09,2,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,에스트라 세단,65000000,2020-06-24,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,제타 컴팩트카,20000000,2021-08-02,1,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,루미너스 리무진,90000000,2021-05-30,1,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,오메가 컴팩트카,23000000,2021-05-08,1,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,에스트라 세단,65000000,2018-09-20,2,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,스텔라 세단,45000000,2022-07-10,3,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,에스트라 세단,65000000,2019-11-21,3,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,오메가 컴팩트카,23000000,2023-05-05,3,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,오로라 미니버스,75000000,2020-05-03,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,펄스 컴팩트카,25000000,2021-09-13,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,솔라 SUV,50000000,2022-10-10,2,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,에스트라 세단,65000000,2023-02-20,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,루미너스 리무진,90000000,2023-05-01,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,펄스 컴팩트카,25000000,2020-06-08,5,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,스텔라 세단,45000000,2021-06-10,3,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,루미너스 리무진,90000000,2020-04-22,5,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,루미너스 리무진,90000000,2019-03-30,2,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,오메가 컴팩트카,23000000,2019-08-08,2,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,네오 SUV,55000000,2021-03-30,4,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,네오 SUV,55000000,2021-09-30,3,2.96
customer107@naver.com,"Haas, Rich and Parker",소규모 물품 배달 서비스 회사,대기업,인천광역시,2018-04-15,2023-12-24,25,1454000000,0,에스트라 세단,65000000,2018-10-24,3,2.96
customer108@hanmail.net,Gomez-Serrano,렌터카 업체,소기업,세종특별자치시,2018-09-04,2020-04-10,1,45000000,1,스텔라 세단,45000000,2020-02-17,4,4.0
